/ACsolution : pglib_opf_case10000_goc__api 0/4 uniform_0.01
/Date : 04-16-2024 05:52:38 EDT
/MachineName : cool1
/Processor : Intel(R) Xeon(R) Linux64 CPU E5-2687W v3 3.10GHz
/OS : Fedora 34 (Workstation Edition)
bus 511 M 0.9933197629920052 A -0.5031811026419016
bus 512 M 0.9938897437805527 A -0.5008107229158842
bus 513 M 0.904332340651175 A -0.5887244869175173
bus 514 M 0.9320147545488708 A -0.5386645961406586
bus 515 M 0.9598662426521954 A -0.4946704846742242
bus 516 M 1.0514660926023718 A 0.030896855769033574
bus 517 M 1.0513989320619914 A 0.006621621759483786
bus 518 M 1.0515127373771609 A 0.0068333788192431015
bus 519 M 1.0560844258181785 A 0.038953956669786606
bus 520 M 1.056040835589633 A 0.038841423208387744
bus 521 M 1.0179996234361104 A -0.22628887155780067
bus 522 M 1.0347125210458505 A -0.12129928394088707
bus 523 M 1.0150232344619272 A -0.23462937232607475
bus 524 M 1.0342610251805515 A -0.12288918845303902
bus 525 M 1.0362992567610865 A -0.1176577375731552
bus 526 M 1.0136246770146533 A -0.23735709836065974
bus 527 M 1.0136515063534168 A -0.2350363451184552
bus 528 M 1.0131146458137286 A -0.2361166707577939
bus 529 M 1.014233073516262 A -0.23381977917158397
bus 530 M 1.0082088116475643 A -0.26124441592857695
bus 531 M 1.0099480551618252 A -0.2581842688635837
bus 532 M 1.0409082410361026 A -0.1021233275270028
bus 533 M 1.0338575351802912 A -0.19080806671274564
bus 534 M 1.0406104618319079 A -0.10276378898650754
bus 535 M 1.0084067169842832 A -0.2537466524390929
bus 536 M 0.9697256336436088 A -0.43065961110374756
bus 537 M 0.9754692061987185 A -0.5470803574678496
bus 538 M 0.9723838495250385 A -0.42578968819520746
bus 539 M 0.9379873438383546 A -0.623845649363553
bus 540 M 0.9372391266504504 A -0.49143782646791345
bus 541 M 0.9477374330949616 A -0.5531701443435252
bus 542 M 0.9398175013423961 A -0.4861261503439931
bus 543 M 0.9372391266522084 A -0.4914378264637169
bus 544 M 1.0203049767831396 A -0.29704229146743966
bus 545 M 0.935526813266965 A -0.5482206826015217
bus 546 M 1.0062821275130132 A -0.26141505383419417
bus 547 M 1.0060544501327813 A -0.26196094368600725
bus 548 M 0.9563020807103613 A -0.5604257450222843
bus 549 M 0.9467197535244662 A -0.5414333588932899
bus 550 M 0.9521116516623443 A -0.5752115552732413
bus 551 M 1.0684857880431546 A -0.35537987968154855
bus 552 M 1.0568879958510413 A -0.3943885925179281
bus 553 M 1.0242853165365668 A -0.22703325985249906
bus 554 M 1.0334181975452954 A -0.1933471093751729
bus 555 M 1.0335755253119523 A -0.19299722968736963
bus 556 M 0.9633837568885392 A -0.44666339273641154
bus 557 M 0.9595212729897665 A -0.5186893996509655
bus 558 M 0.9626795568423235 A -0.4481944352786967
bus 559 M 0.9584148432013115 A -0.5526961240246588
bus 560 M 0.9499873990733133 A -0.5964763696292473
bus 561 M 1.0349857965474587 A -0.4665801027134374
bus 562 M 0.964398442082071 A -0.6143864364592689
bus 563 M 1.012326319032644 A -0.24187289333072334
bus 564 M 1.0111606011025993 A -0.26521552285807204
bus 565 M 1.0082184884115213 A -0.26655505430631377
bus 566 M 1.0142700149654422 A -0.24742365872894784
bus 567 M 1.0166629989566909 A -0.26062271187150815
bus 568 M 1.0016809397813995 A -0.19585607053593454
bus 569 M 1.0017306890892597 A -0.19564226059824513
bus 570 M 0.9732858213033896 A -0.5361250121413259
bus 571 M 1.059218275046686 A -0.37241839285564754
bus 572 M 1.0743775157141262 A -0.3385402897454727
bus 573 M 0.9877068397502177 A -0.3303424828438873
bus 574 M 0.9894647484860243 A -0.3600314999686007
bus 575 M 0.9893839383923233 A -0.3602539154693555
bus 576 M 0.9987021690320581 A -0.38941048002166834
bus 577 M 1.0451581685981413 A -0.01948899652802528
bus 578 M 0.9765837127737655 A -0.5234972366756374
bus 579 M 1.0186140235678114 A -0.15881563005500854
bus 580 M 1.029195643306697 A -0.260843486551538
bus 581 M 1.0194085444299934 A -0.1568903227554288
bus 582 M 1.0185109032169395 A -0.1592014110481758
bus 583 M 1.0227924511261421 A -0.2986322510112935
bus 584 M 1.0212102272436736 A -0.32268128067135127
bus 585 M 0.9817647846439114 A -0.5554835017971627
bus 586 M 1.0127928890388442 A -0.2462740137175131
bus 587 M 1.0144549951564614 A -0.18622985949331824
bus 588 M 1.0163333588907035 A -0.23694132127347445
bus 589 M 1.0141221105741092 A -0.18689652216501634
bus 590 M 1.0124488698145055 A -0.2395244539484539
bus 591 M 1.0121367040957625 A -0.24065974293791167
bus 592 M 1.0107313556618207 A -0.24498801585834312
bus 593 M 0.9685100071302571 A -0.3719283608430275
bus 594 M 1.0327905343318478 A -0.3746675378291643
bus 595 M 1.0328700459169655 A -0.37450661271436897
bus 596 M 1.0311349665832983 A -0.3121254613705019
bus 597 M 1.0310534016933823 A -0.31233236907156237
bus 598 M 1.0312205829516785 A -0.311903445670928
bus 599 M 1.0521565426589814 A 0.05519930012367243
bus 600 M 1.0126729945244182 A -0.24203187182198072
bus 601 M 1.0109817947641664 A -0.2289578767410139
bus 602 M 1.01429844169522 A -0.08334310072258405
bus 603 M 0.9507275661839051 A -0.6614880176717697
bus 604 M 0.9505646799999596 A -0.661967431823463
bus 605 M 1.0787052396763521 A 0.16370674918173012
bus 606 M 1.065453377796821 A 0.07319439032310567
bus 607 M 1.0784768744929263 A 0.16331653760842307
bus 608 M 1.058843337862211 A 0.05117515847630538
bus 609 M 0.9404316365304741 A -0.7131147012122043
bus 610 M 0.9403229556137236 A -0.7133967065650918
bus 611 M 0.9301987612836865 A -0.7392333740577293
bus 612 M 1.0139966410829329 A -0.3923745099836133
bus 613 M 0.984979371048692 A -0.3812828521454198
bus 614 M 1.0182748071526606 A -0.37760552870716096
bus 615 M 0.9851062582246728 A -0.38136476416853016
bus 616 M 1.0128438033549452 A -0.23024263212273208
bus 617 M 0.968629676846678 A -0.49999993476196675
bus 618 M 0.9687926480787585 A -0.4993622821630806
bus 619 M 1.0392310011046613 A -0.09307643605081903
bus 620 M 1.0356205694086107 A -0.18742941412699485
bus 621 M 1.0389873252200381 A -0.09382702433377763
bus 622 M 1.0403622561633576 A -0.0911378904063499
bus 623 M 1.0271238431204603 A -0.21187698819689998
bus 624 M 1.0269690465399757 A -0.21225981780528638
bus 625 M 1.022520622980226 A -0.23018189297351968
bus 626 M 1.0267557745994087 A -0.19631963852180367
bus 627 M 1.0265466967105268 A -0.1968879580537308
bus 628 M 1.0177164166268413 A -0.48978649680423164
bus 629 M 1.0263673574612333 A -0.48786632877862945
bus 630 M 1.0263853869954347 A -0.4858329223471174
bus 631 M 1.0298060648727454 A -0.47068966421232655
bus 632 M 1.0299533964169711 A -0.47023440093948293
bus 633 M 1.029293359604952 A -0.47605671553649986
bus 634 M 0.9901821935370585 A -0.2194863249808401
bus 635 M 1.0404091770699433 A 0.033273277028563794
bus 636 M 1.011689769286772 A -0.24097591855608144
bus 637 M 1.0163084056313187 A -0.1899596175128986
bus 638 M 1.0455600231188524 A -0.4742489260291643
bus 639 M 1.0292356344863263 A -0.3648683198993361
bus 640 M 1.0291695678225803 A -0.3650354840857793
bus 641 M 1.0204765041387343 A -0.1696331532617615
bus 642 M 1.0198941358397204 A -0.1831556313029349
bus 643 M 1.0158082065601273 A -0.1795135300219366
bus 644 M 1.0260458342205274 A -0.1345524266725391
bus 645 M 1.0213699574796462 A -0.19142874141782126
bus 646 M 1.0266814515301392 A -0.1308850286451544
bus 647 M 1.0256932579929015 A -0.1357715365220009
bus 648 M 1.017681868059582 A -0.1911510889523211
bus 649 M 1.021623784938903 A -0.10037400918213883
bus 650 M 1.0248675691819233 A -0.16518046529151603
bus 651 M 1.021299414425383 A -0.1012907276113298
bus 652 M 1.0222817611611794 A -0.09863190231976242
bus 653 M 1.0228080747623507 A -0.1908716205762849
bus 654 M 1.0405202536760303 A -0.46366899564434677
bus 655 M 1.0452657221005677 A -0.5357840858303667
bus 656 M 1.0409253254852202 A -0.46193179385791744
bus 657 M 1.040520253676157 A -0.4636689956440527
bus 658 M 1.0278695719282884 A -0.5271016665254872
bus 659 M 1.0266007802621246 A -0.5309916220763848
bus 660 M 1.0253980436481909 A -0.5039169226194187
bus 661 M 1.0255145293425107 A -0.5033950382614786
bus 662 M 1.0245006701624362 A -0.4947583481716393
bus 663 M 1.027318348784936 A -0.4956804234596408
bus 664 M 1.030011983214736 A -0.4744150288608523
bus 665 M 1.0301858386883287 A -0.4740026554163489
bus 666 M 1.0274281050806628 A -0.4893418198724847
bus 667 M 0.98939407771506 A -0.5247216575267529
bus 668 M 0.9858184967249369 A -0.4957661571447703
bus 669 M 0.9987104136952855 A -0.5189563670032159
bus 670 M 0.9857088869034693 A -0.49602027504683327
bus 671 M 0.9861005660039746 A -0.4951120274094152
bus 672 M 1.0163880043143472 A -0.46850047010869256
bus 673 M 0.9830029796622782 A -0.5459533791421086
bus 674 M 0.9709472893529454 A -0.5642647306878543
bus 675 M 1.0063361556726005 A -0.5039793686443934
bus 676 M 0.9795457729769115 A -0.5505304451860643
bus 677 M 0.9793591730685639 A -0.5509945882263664
bus 678 M 1.0206417942405126 A -0.14942205841293646
bus 679 M 1.0205672594019708 A -0.14969505844253322
bus 680 M 1.0184384927210437 A -0.15299624086363134
bus 681 M 1.0079324605879658 A -0.5389041057544743
bus 682 M 1.0179080218484204 A -0.5967436495315186
bus 683 M 1.0144333059816462 A -0.5558663914433308
bus 684 M 1.0132384278146913 A -0.5913141424823323
bus 685 M 0.9979710348851645 A -0.5079883395474024
bus 686 M 0.9890582590053095 A -0.5717795497427597
bus 687 M 0.982516453254518 A -0.19511702962827107
bus 688 M 0.9862103101954294 A -0.2031662356897066
bus 689 M 0.9822354150160048 A -0.1955647188019029
bus 690 M 0.9827405741801075 A -0.19451866193904888
bus 691 M 0.93469676485769 A -0.7341729060374905
bus 692 M 1.0896538588246307 A 0.2768893281412427
bus 693 M 1.089565142703489 A 0.2766330339363683
bus 694 M 1.0782485521371346 A 0.22104466306702833
bus 695 M 1.0873306479798033 A 0.2542028440944335
bus 696 M 1.0874208360691937 A 0.2544436216425158
bus 697 M 1.0799227973227148 A 0.21107739514385876
bus 698 M 1.0826588375679507 A 0.21719708841613675
bus 699 M 1.0798095966107981 A 0.21084975043248705
bus 700 M 1.0802555575585564 A 0.21109193692978268
bus 701 M 1.0304463929323773 A -0.5801069627930409
bus 702 M 0.9936256232200165 A -0.6533417074168902
bus 703 M 1.0293867641531103 A -0.5534300682397771
bus 704 M 1.0402271688037104 A -0.5532765353122908
bus 705 M 1.0441050878306315 A -0.5729954827028201
bus 706 M 1.0411501917961863 A -0.5826375602253498
bus 707 M 1.0181213240018634 A -0.1458434012299085
bus 708 M 1.0247886432403712 A -0.5287702687008269
bus 709 M 1.026624987269873 A -0.5530814260829332
bus 710 M 1.0259241271237869 A -0.545531601334841
bus 711 M 1.033898821263029 A -0.48233821029176505
bus 712 M 1.0269804724185383 A -0.5216228304541516
bus 713 M 1.0336986861707453 A -0.4813912018593053
bus 714 M 1.055932989484573 A -0.489318069211325
bus 715 M 1.0204124027261003 A -0.5475411760209344
bus 716 M 1.055013802614662 A -0.4914229421645879
bus 717 M 1.0008396928105396 A -0.5389336968552082
bus 718 M 1.001281828212475 A -0.537709711576935
bus 719 M 1.022393471300849 A -0.5449850952705728
bus 720 M 1.0302242495487612 A -0.5717824563709536
bus 721 M 1.0299750679942523 A -0.5725354071680134
bus 722 M 1.0236966544853001 A -0.5921614410886351
bus 723 M 1.022761753407676 A -0.5940944502011365
bus 724 M 1.0246673259140318 A -0.5902579147876231
bus 725 M 1.0679508901053718 A -0.5087216032577134
bus 726 M 1.0681275483625574 A -0.5081880906029275
bus 727 M 1.0161185517657474 A -0.5746036542171393
bus 728 M 1.0163119386946422 A -0.5741462135012458
bus 729 M 1.0206430696682027 A -0.5859832822722234
bus 730 M 1.041774299849108 A 0.023029866359048468
bus 731 M 1.0418787379548515 A 0.0167100558758166
bus 732 M 1.0419785267759583 A 0.016891404651613984
bus 733 M 0.9946366780704121 A -0.5820310538937601
bus 734 M 0.9951694209395118 A -0.5811598978778466
bus 735 M 1.016390171625177 A -0.5496481093733963
bus 736 M 1.032318607566655 A -0.49729373038684477
bus 737 M 1.0369033204217126 A -0.5646170671295428
bus 738 M 1.0318884996921742 A -0.49815748231248347
bus 739 M 1.0337035944078916 A -0.4947118395314689
bus 740 M 1.0443625336798015 A -0.5150917116459987
bus 741 M 1.0316172437366662 A -0.5663664408816295
bus 742 M 1.0313872759555684 A -0.5671574197727901
bus 743 M 1.0274983655689065 A -0.5879088226458506
bus 744 M 1.0277328770781828 A -0.5686021600322516
bus 745 M 1.0021907860941828 A -0.49085188403059826
bus 746 M 1.0020591295316883 A -0.491190753342234
bus 747 M 1.0097262169874615 A -0.5432248673935077
bus 748 M 1.0048025672352348 A -0.5322615684739862
bus 749 M 1.0133182639598883 A -0.517299997501561
bus 750 M 1.0045792374886084 A -0.5329164125008785
bus 751 M 1.0040952465967012 A -0.5318640311823608
bus 752 M 1.0214425664675024 A -0.5430058848792946
bus 753 M 1.0213734054097443 A -0.5432871445742244
bus 754 M 0.9982862776382113 A -0.5139443199091891
bus 755 M 0.9979647183166854 A -0.51453679808006
bus 756 M 0.999400275426004 A -0.45870947507332027
bus 757 M 1.018540527494532 A -0.5866244719538392
bus 758 M 1.018158866112304 A -0.587459929973471
bus 759 M 1.0407230211940612 A -0.4826778399574359
bus 760 M 1.038238549029804 A -0.5646355314901238
bus 761 M 1.0398551866373433 A -0.48401138716230924
bus 762 M 1.0261387984641224 A -0.5844201394656248
bus 763 M 1.02665888320644 A -0.5831370949375215
bus 764 M 1.0432162709930024 A -0.4708466186082189
bus 765 M 1.0323366580316913 A -0.5274144957553513
bus 766 M 1.0427429882887338 A -0.47182554566642
bus 767 M 1.024508187261336 A -0.5558489111105661
bus 768 M 1.0240646739248633 A -0.5569257901111568
bus 769 M 1.0250059090272803 A -0.5446853761527146
bus 770 M 1.0446220797710013 A -0.5821065769151323
bus 771 M 1.0449717421800886 A -0.5815211282970418
bus 772 M 1.0472812661876818 A -0.5905213320577063
bus 773 M 1.047074168989662 A -0.5743748684667059
bus 774 M 1.046778760804385 A -0.575071577172678
bus 775 M 1.0481029407247275 A -0.5764932058712999
bus 776 M 1.0520150906891224 A -0.5686022380974439
bus 777 M 1.0519263408876085 A -0.5689322308857957
bus 778 M 1.0295259442597937 A -0.5576641635418381
bus 779 M 1.0390472162842521 A -0.48091823707843423
bus 780 M 1.0382800149133282 A -0.4937901842209331
bus 781 M 1.0392304714133138 A -0.48024326827361286
bus 782 M 1.0389480411032472 A -0.48125949925795153
bus 783 M 1.0350151423884402 A -0.5736302497069765
bus 784 M 1.0462376187212115 A -0.5757424307052087
bus 785 M 1.0893345590746548 A 0.27845090161830094
bus 786 M 1.0892842481292977 A 0.2783282835362664
bus 787 M 1.0191721081433869 A -0.13020339162114478
bus 788 M 1.025003325431119 A -0.1208364958537514
bus 789 M 1.0251023372250974 A -0.12052365242938112
bus 790 M 1.0232566823123028 A -0.1350026326613006
bus 791 M 1.007237111289221 A -0.5110859426017602
bus 792 M 1.0628608374565574 A -0.5672083184407601
bus 793 M 1.0095471253815052 A -0.5081092887631751
bus 794 M 1.0071381415239118 A -0.5114068252610587
bus 795 M 1.0446756343356818 A -0.5786553286257777
bus 796 M 1.044576938922061 A -0.5789579053012733
bus 797 M 1.078350963461356 A 0.20619760078780283
bus 798 M 1.0754832523177331 A 0.19556625181162704
bus 799 M 1.0753906392326245 A 0.19536149368845693
bus 800 M 1.075566716458637 A 0.1957684985992029
bus 801 M 1.0822515536761854 A 0.2172043740437757
bus 802 M 1.0281632101034421 A -0.05677395412220086
bus 803 M 1.0280963039160478 A -0.05692466021972761
bus 804 M 1.0281606540558579 A -0.05678118510991853
bus 805 M 0.9911895507060909 A -0.589252897958578
bus 806 M 0.9910197286487921 A -0.5895751678799107
bus 807 M 0.9981560572564586 A -0.5082995266610123
bus 808 M 0.9479040027500777 A -0.6558294609638836
bus 809 M 1.0575871962760872 A -0.48090339819217703
bus 810 M 1.030361649061899 A -0.4970875380620622
bus 811 M 1.0389095107806605 A -0.5646510358671729
bus 812 M 1.0298148659381403 A -0.498472329081368
bus 813 M 1.0479175490532973 A -0.5369951034419954
bus 814 M 1.0535957932620992 A -0.5635126656132476
bus 815 M 1.0520560090729356 A -0.5652288008525435
bus 816 M 1.050531177393548 A -0.4996867983245416
bus 817 M 1.0201611999020435 A -0.5749976293757425
bus 818 M 1.0365526506224092 A -0.43842587650445436
bus 819 M 1.0605434167989973 A -0.49363999598229363
bus 820 M 1.0356445985611666 A -0.44102794800123707
bus 821 M 1.0388570576914689 A -0.4342457211827042
bus 822 M 1.0229477751797187 A -0.13464520247328624
bus 823 M 0.9941485872855059 A -0.1369895303867793
bus 824 M 1.0311154466606458 A -0.12309441644380614
bus 825 M 0.9938734174007523 A -0.13799760007029221
bus 826 M 0.9946142711606819 A -0.1363649432810038
bus 827 M 1.0542996908286777 A -0.49684308242804254
bus 828 M 1.0532170072267575 A -0.5057381122351652
bus 829 M 1.0408596091117257 A -0.4388545588677294
bus 830 M 1.0477926734778171 A -0.523143650937761
bus 831 M 1.0410732186629041 A -0.43756031799095596
bus 832 M 1.0594058408959726 A -0.5092796292436595
bus 833 M 1.039336756978231 A -0.5291755579926003
bus 834 M 1.0326582775974016 A -0.4931049837921089
bus 835 M 1.0439166234784842 A -0.4884119908798684
bus 836 M 1.0322755972341857 A -0.4938266711933398
bus 837 M 1.0328041848466718 A -0.4925277970574004
bus 838 M 1.0492402351274994 A -0.5316187809154495
bus 839 M 1.001595453822471 A -0.5349011169714063
bus 840 M 1.028838180354415 A -0.08634443083089821
bus 841 M 1.0219201034594037 A -0.0752479911416248
bus 842 M 1.0309914037391 A -0.02663058987156122
bus 843 M 1.0325447483072892 A -0.09616869323342848
bus 844 M 1.0321400140790977 A -0.023017922653265414
bus 845 M 1.0176851638768374 A -0.13951091200364282
bus 846 M 1.0552916261692766 A -0.554164738691196
bus 847 M 1.049431748447005 A -0.5620475485632617
bus 848 M 1.0489626863073522 A -0.562838896148123
bus 849 M 1.0544519194784467 A -0.5763988657601572
bus 850 M 1.0385920312422057 A -0.4838187484621983
bus 851 M 1.0562131680329419 A -0.5812807396281081
bus 852 M 1.055430004628809 A -0.5811147489917221
bus 853 M 1.0262145804776452 A -0.03215246315848479
bus 854 M 1.0236389937171686 A -0.1126020771436983
bus 855 M 1.0259330257920383 A -0.03300793964424089
bus 856 M 1.0202810398689006 A -0.12730755081173956
bus 857 M 1.0146542981469306 A -0.14575398888539967
bus 858 M 1.0157886089164214 A -0.14244853771230606
bus 859 M 1.0133938469968373 A -0.5073017426380957
bus 860 M 1.0653287664580762 A -0.5460931205849676
bus 861 M 1.0131395902253169 A -0.5079675961233469
bus 862 M 1.0577948688317111 A -0.5703995245292032
bus 863 M 1.057301018977379 A -0.5772375275241056
bus 864 M 1.056074775003901 A -0.4947509589190003
bus 865 M 1.0476097068837844 A -0.452774321325446
bus 866 M 1.0474114591575552 A -0.4532628536936022
bus 867 M 0.9955995249288886 A -0.6867977764998218
bus 868 M 1.0836505778097612 A 0.28930495719290067
bus 869 M 1.0936698593386547 A 0.24025760128123938
bus 870 M 1.083247727591607 A 0.288705968533009
bus 871 M 1.0879848298863004 A 0.23230656186627854
bus 872 M 1.087905867205632 A 0.23211391555872307
bus 873 M 1.0880660746197717 A 0.23247597869378564
bus 874 M 1.0471040445694577 A -0.5282935829563805
bus 875 M 1.0467496548374833 A -0.5293199688390916
bus 876 M 1.0474396007855273 A -0.5271561776907328
bus 877 M 1.0222289387864945 A -0.4779593738609502
bus 878 M 1.0653749328275655 A -0.5438148836622672
bus 879 M 1.0267535304647686 A -0.47356312115619703
bus 880 M 1.0222289387865748 A -0.47795937386067117
bus 881 M 1.0612555238086614 A -0.45808493820501733
bus 882 M 1.0512815939345213 A -0.5672037289848076
bus 883 M 1.0510738454227069 A -0.5675771176707518
